driver,team,track,location,date,compound,fresh_tyre,stint_num,laps_in_stint,tire_life,avg_lap_time_first_3,avg_lap_time_last_3,lap_time_diff_first_last,temp_C,humidity_%,pressure_hPa,rainfall_mm,wind_speed_kmh,wind_direction_deg,starting_position,laps_remaining_when_stint_started,tire_age_at_start,track_status_flag_rate,nearby_pit_count,prior_pit_count
BOT,Kick Sauber,Singapore Grand Prix,Marina Bay,2024-09-22,MEDIUM,True,2.0,27,6.0,98.89299999999999,98.75200000000001,-0.14099999999997692,30.786250000000003,74.65,1008.024375,0.0,0.9550000000000001,192.49375,19.0,27.0,2.0,1.0,0,0
GAS,Alpine,Singapore Grand Prix,Marina Bay,2024-09-22,MEDIUM,True,1.0,35,7.0,100.27366666666666,101.46733333333334,1.1936666666666866,30.786250000000003,74.65,1008.024375,0.0,0.9550000000000001,192.49375,17.0,60.0,2.0,1.0,0,0
GAS,Alpine,Singapore Grand Prix,Marina Bay,2024-09-22,SOFT,True,2.0,23,8.0,97.80466666666666,98.47766666666666,0.6730000000000018,30.786250000000003,74.65,1008.024375,0.0,0.9550000000000001,192.49375,19.0,23.0,2.0,1.0,0,0
RIC,RB,Singapore Grand Prix,Marina Bay,2024-09-22,MEDIUM,True,2.0,34,3.0,98.63100000000001,100.46366666666665,1.8326666666666398,30.786250000000003,74.65,1008.024375,0.0,0.9550000000000001,192.49375,20.0,50.0,2.0,1.0,0,0
RIC,RB,Singapore Grand Prix,Marina Bay,2024-09-22,SOFT,True,3.0,10,6.0,97.22266666666667,97.22700000000002,0.004333333333349287,30.786250000000003,74.65,1008.024375,0.0,0.9550000000000001,192.49375,19.0,14.0,2.0,1.0,0,0
MAG,Haas F1 Team,Singapore Grand Prix,Marina Bay,2024-09-22,HARD,True,1.0,26,7.0,99.85700000000001,101.18933333333332,1.3323333333333096,30.786250000000003,74.65,1008.024375,0.0,0.9550000000000001,192.49375,14.0,60.0,2.0,1.0,0,0
MAG,Haas F1 Team,Singapore Grand Prix,Marina Bay,2024-09-22,MEDIUM,True,2.0,19,7.0,98.26966666666665,98.37433333333333,0.10466666666667379,30.786250000000003,74.65,1008.024375,0.0,0.9550000000000001,192.49375,18.0,32.0,2.0,1.0,0,0
VER,Red Bull Racing,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,20,6.0,99.83366666666666,100.279,0.4453333333333376,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,2.0,54.0,2.0,1.0,0,0
VER,Red Bull Racing,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,30,20.0,98.96566666666666,98.64366666666668,-0.3219999999999885,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,5.0,29.0,2.0,1.0,0,0
GAS,Alpine,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,13,9.0,101.88333333333333,101.649,-0.23433333333332484,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,6.0,54.0,2.0,1.0,0,0
GAS,Alpine,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,37,6.0,101.25366666666667,98.60266666666666,-2.6510000000000105,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,16.0,36.0,2.0,1.0,0,0
PER,Red Bull Racing,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,21,9.0,102.23166666666667,100.45333333333333,-1.778333333333336,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,9.0,54.0,2.0,1.0,0,0
PER,Red Bull Racing,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,29,6.0,99.57533333333333,99.45333333333333,-0.12199999999999989,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,9.0,28.0,2.0,1.0,0,0
ALO,Aston Martin,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,21,9.0,102.72366666666666,101.753,-0.9706666666666592,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,10.0,54.0,2.0,1.0,0,0
ALO,Aston Martin,United States Grand Prix,Austin,2024-10-20,HARD,False,2.0,28,4.0,100.38933333333334,100.49833333333333,0.10899999999999466,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,17.0,28.0,3.0,1.0,0,0
LEC,Ferrari,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,21,9.0,99.62066666666665,99.71999999999998,0.09933333333333394,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,1.0,54.0,2.0,1.0,0,0
LEC,Ferrari,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,29,16.0,98.92099999999999,98.53166666666668,-0.38933333333331177,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,3.0,28.0,2.0,1.0,0,0
STR,Aston Martin,United States Grand Prix,Austin,2024-10-20,HARD,False,1.0,22,9.0,104.01166666666667,102.175,-1.836666666666673,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,12.0,54.0,3.0,1.0,0,0
STR,Aston Martin,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,2.0,27,3.0,100.01566666666668,100.04899999999999,0.03333333333331723,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,18.0,27.0,2.0,1.0,0,0
MAG,Haas F1 Team,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,12,9.0,102.02966666666667,101.63866666666667,-0.39100000000000534,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,7.0,54.0,2.0,1.0,0,0
MAG,Haas F1 Team,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,19,9.0,101.041,99.95066666666666,-1.0903333333333336,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,15.0,37.0,2.0,1.0,0,0
TSU,RB,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,13,9.0,102.13466666666666,102.082,-0.052666666666667084,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,8.0,54.0,2.0,1.0,0,0
TSU,RB,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,36,8.0,101.17999999999999,99.89533333333334,-1.2846666666666522,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,17.0,36.0,2.0,1.0,0,0
ALB,Williams,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,2.0,27,15.0,103.141,101.52766666666666,-1.613333333333344,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,19.0,50.0,3.0,1.0,0,0
ALB,Williams,United States Grand Prix,Austin,2024-10-20,HARD,True,3.0,21,9.0,99.794,99.911,0.11700000000000443,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,18.0,21.0,2.0,1.0,0,0
ZHO,Kick Sauber,United States Grand Prix,Austin,2024-10-20,MEDIUM,False,1.0,8,8.0,102.77299999999998,105.23033333333335,2.4573333333333665,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,14.0,54.0,2.0,1.0,0,0
ZHO,Kick Sauber,United States Grand Prix,Austin,2024-10-20,MEDIUM,False,2.0,20,7.0,101.63166666666666,101.38666666666666,-0.24500000000000455,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,19.0,41.0,2.0,1.0,0,0
ZHO,Kick Sauber,United States Grand Prix,Austin,2024-10-20,HARD,True,3.0,19,11.0,100.72966666666666,99.64299999999999,-1.086666666666673,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,19.0,19.0,2.0,1.0,0,0
HUL,Haas F1 Team,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,22,13.0,102.45299999999999,100.42066666666666,-2.0323333333333267,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,11.0,54.0,2.0,1.0,0,0
HUL,Haas F1 Team,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,28,8.0,100.217,98.82966666666668,-1.3873333333333164,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,12.0,27.0,2.0,1.0,0,0
LAW,RB,United States Grand Prix,Austin,2024-10-20,HARD,True,1.0,31,13.0,102.58133333333332,100.40633333333334,-2.174999999999983,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,13.0,54.0,2.0,1.0,0,0
LAW,RB,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,2.0,19,17.0,99.11200000000001,98.599,-0.5130000000000052,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,11.0,18.0,2.0,1.0,0,0
OCO,Alpine,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,26,8.0,102.66000000000001,101.33833333333332,-1.3216666666666868,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,19.0,54.0,2.0,1.0,0,0
OCO,Alpine,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,18,3.0,100.10000000000001,100.04199999999999,-0.058000000000021146,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,17.0,23.0,2.0,1.0,0,0
NOR,McLaren,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,26,9.0,100.66533333333332,99.46966666666667,-1.1956666666666536,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,4.0,54.0,2.0,1.0,0,0
NOR,McLaren,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,24,11.0,98.20066666666668,97.77533333333332,-0.42533333333335577,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,4.0,23.0,2.0,1.0,0,0
COL,Williams,United States Grand Prix,Austin,2024-10-20,HARD,True,1.0,34,9.0,102.87366666666667,100.51033333333334,-2.3633333333333297,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,15.0,54.0,2.0,1.0,0,0
COL,Williams,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,2.0,16,10.0,98.83466666666668,98.04066666666667,-0.7940000000000111,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,11.0,15.0,2.0,1.0,0,0
SAI,Ferrari,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,16,6.0,99.86966666666667,99.80266666666667,-0.06700000000000728,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,3.0,54.0,2.0,1.0,0,0
SAI,Ferrari,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,34,20.0,99.06633333333333,99.43066666666668,0.3643333333333487,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,5.0,33.0,2.0,1.0,0,0
RUS,Mercedes,United States Grand Prix,Austin,2024-10-20,HARD,True,1.0,35,31.0,103.19333333333334,99.25966666666666,-3.9336666666666815,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,17.0,54.0,2.0,1.0,0,0
RUS,Mercedes,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,2.0,15,6.0,97.86666666666667,98.28633333333333,0.4196666666666573,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,8.0,14.0,2.0,1.0,0,0
BOT,Kick Sauber,United States Grand Prix,Austin,2024-10-20,MEDIUM,False,1.0,10,9.0,102.95166666666667,102.24900000000001,-0.7026666666666586,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,16.0,54.0,2.0,1.0,0,0
BOT,Kick Sauber,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,39,4.0,100.81066666666668,100.654,-0.1566666666666805,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,18.0,39.0,2.0,1.0,0,0
PIA,McLaren,United States Grand Prix,Austin,2024-10-20,MEDIUM,True,1.0,27,10.0,101.53566666666667,100.01333333333334,-1.5223333333333358,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,5.0,54.0,2.0,1.0,0,0
PIA,McLaren,United States Grand Prix,Austin,2024-10-20,HARD,True,2.0,23,6.0,98.27566666666667,98.33,0.054333333333332234,28.12129032258064,35.535483870967745,1006.5090322580643,0.0,1.5,223.88387096774193,5.0,22.0,2.0,1.0,0,0
SAI,Ferrari,Mexico City Grand Prix,Mexico City,2024-10-27,MEDIUM,True,1.0,25,10.0,81.869,81.921,0.05200000000000671,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,2.0,64.0,7.0,1.0,0,0
SAI,Ferrari,Mexico City Grand Prix,Mexico City,2024-10-27,HARD,True,2.0,38,14.0,81.10199999999999,80.47266666666667,-0.6293333333333209,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,1.0,37.0,2.0,1.0,0,0
NOR,McLaren,Mexico City Grand Prix,Mexico City,2024-10-27,MEDIUM,True,1.0,23,3.0,82.00733333333334,82.532,0.5246666666666613,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,3.0,64.0,7.0,1.0,0,0
NOR,McLaren,Mexico City Grand Prix,Mexico City,2024-10-27,HARD,True,2.0,40,5.0,80.93066666666667,80.002,-0.9286666666666719,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,3.0,39.0,2.0,1.0,0,0
LEC,Ferrari,Mexico City Grand Prix,Mexico City,2024-10-27,MEDIUM,True,1.0,24,3.0,82.04,82.41366666666666,0.3736666666666508,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,4.0,64.0,7.0,1.0,0,0
LEC,Ferrari,Mexico City Grand Prix,Mexico City,2024-10-27,HARD,True,2.0,36,15.0,80.83233333333334,81.11066666666666,0.2783333333333218,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,2.0,38.0,2.0,1.0,0,0
HAM,Mercedes,Mexico City Grand Prix,Mexico City,2024-10-27,MEDIUM,True,1.0,21,3.0,82.232,83.12733333333334,0.8953333333333404,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,5.0,64.0,7.0,1.0,0,0
HAM,Mercedes,Mexico City Grand Prix,Mexico City,2024-10-27,HARD,True,2.0,42,4.0,81.26,80.87266666666666,-0.38733333333334485,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,9.0,41.0,2.0,1.0,0,0
RUS,Mercedes,Mexico City Grand Prix,Mexico City,2024-10-27,MEDIUM,True,1.0,24,3.0,82.36166666666668,82.615,0.2533333333333161,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,6.0,64.0,7.0,1.0,0,0
RUS,Mercedes,Mexico City Grand Prix,Mexico City,2024-10-27,HARD,True,2.0,39,14.0,81.70366666666666,81.28966666666666,-0.4140000000000015,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,4.0,38.0,2.0,1.0,0,0
VER,Red Bull Racing,Mexico City Grand Prix,Mexico City,2024-10-27,MEDIUM,True,1.0,19,3.0,82.31466666666665,82.435,0.12033333333334895,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,1.0,64.0,7.0,1.0,0,0
VER,Red Bull Racing,Mexico City Grand Prix,Mexico City,2024-10-27,HARD,True,2.0,44,7.0,81.95233333333334,81.45266666666667,-0.4996666666666698,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,15.0,43.0,2.0,1.0,0,0
MAG,Haas F1 Team,Mexico City Grand Prix,Mexico City,2024-10-27,MEDIUM,True,1.0,23,4.0,82.50733333333334,83.90033333333334,1.3930000000000007,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,7.0,64.0,7.0,1.0,0,0
MAG,Haas F1 Team,Mexico City Grand Prix,Mexico City,2024-10-27,HARD,True,2.0,40,3.0,81.90833333333333,81.35966666666666,-0.5486666666666764,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,12.0,39.0,2.0,1.0,0,0
PIA,McLaren,Mexico City Grand Prix,Mexico City,2024-10-27,MEDIUM,True,1.0,32,4.0,83.29100000000001,82.52300000000001,-0.7680000000000007,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,17.0,64.0,7.0,1.0,0,0
PIA,McLaren,Mexico City Grand Prix,Mexico City,2024-10-27,HARD,True,2.0,31,6.0,81.42766666666667,80.99066666666667,-0.4369999999999976,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,12.0,30.0,2.0,1.0,0,0
HUL,Haas F1 Team,Mexico City Grand Prix,Mexico City,2024-10-27,MEDIUM,True,1.0,22,4.0,82.65566666666666,83.861,1.2053333333333427,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,8.0,64.0,7.0,1.0,0,0
HUL,Haas F1 Team,Mexico City Grand Prix,Mexico City,2024-10-27,HARD,True,2.0,40,7.0,82.52933333333333,82.56166666666667,0.032333333333340875,19.88867924528302,51.0503144654088,785.2528301886794,0.0,2.150943396226415,291.3522012578616,13.0,40.0,2.0,1.0,0,0
